id,postcode,SUBZONE_C,PLN_AREA_C,REGION_C
3,88825,OTSZ03,OT,CR
3,88464,OTSZ03,OT,CR
3,78982,OTSZ03,OT,CR
3,89682,OTSZ03,OT,CR
3,89683,OTSZ03,OT,CR
3,89510,OTSZ03,OT,CR
3,88467,OTSZ03,OT,CR
3,78985,OTSZ03,OT,CR
3,78986,OTSZ03,OT,CR
3,89686,OTSZ03,OT,CR
3,89512,OTSZ03,OT,CR
3,88469,OTSZ03,OT,CR
3,89687,OTSZ03,OT,CR
3,89513,OTSZ03,OT,CR
3,88828,OTSZ03,OT,CR
3,88470,OTSZ03,OT,CR
3,78988,OTSZ03,OT,CR
3,89665,OTSZ03,OT,CR
3,89688,OTSZ03,OT,CR
3,89514,OTSZ03,OT,CR
3,78989,OTSZ03,OT,CR
3,89689,OTSZ03,OT,CR
3,89515,OTSZ03,OT,CR
3,88472,OTSZ03,OT,CR
3,89690,OTSZ03,OT,CR
3,89516,OTSZ03,OT,CR
3,78991,OTSZ03,OT,CR
3,89691,OTSZ03,OT,CR
3,89517,OTSZ03,OT,CR
3,89518,OTSZ03,OT,CR
3,89519,OTSZ03,OT,CR
3,88476,OTSZ03,OT,CR
3,89521,OTSZ03,OT,CR
3,88479,OTSZ03,OT,CR
3,78997,OTSZ03,OT,CR
3,88480,OTSZ03,OT,CR
3,78998,OTSZ03,OT,CR
3,89666,OTSZ03,OT,CR
3,88481,OTSZ03,OT,CR
3,78999,OTSZ03,OT,CR
3,88482,OTSZ03,OT,CR
3,79000,OTSZ03,OT,CR
3,79001,OTSZ03,OT,CR
3,88484,OTSZ03,OT,CR
3,79002,OTSZ03,OT,CR
3,88485,OTSZ03,OT,CR
3,79003,OTSZ03,OT,CR
3,88486,OTSZ03,OT,CR
3,79004,OTSZ03,OT,CR
3,88487,OTSZ03,OT,CR
3,79005,OTSZ03,OT,CR
3,89526,OTSZ03,OT,CR
3,88489,OTSZ03,OT,CR
3,88490,OTSZ03,OT,CR
3,89667,OTSZ03,OT,CR
3,88491,OTSZ03,OT,CR
3,79009,OTSZ03,OT,CR
3,89530,OTSZ03,OT,CR
3,89531,OTSZ03,OT,CR
3,88493,OTSZ03,OT,CR
3,88494,OTSZ03,OT,CR
3,79012,OTSZ03,OT,CR
3,89533,OTSZ03,OT,CR
3,88495,OTSZ03,OT,CR
3,79013,OTSZ03,OT,CR
3,89534,OTSZ03,OT,CR
3,79014,OTSZ03,OT,CR
3,89535,OTSZ03,OT,CR
3,79331,OTSZ03,OT,CR
3,79015,OTSZ03,OT,CR
3,89536,OTSZ03,OT,CR
3,79016,OTSZ03,OT,CR
3,89537,OTSZ03,OT,CR
3,79017,OTSZ03,OT,CR
3,89538,OTSZ03,OT,CR
3,79018,OTSZ03,OT,CR
3,89667,OTSZ03,OT,CR
3,89668,OTSZ03,OT,CR
3,89539,OTSZ03,OT,CR
3,79019,OTSZ03,OT,CR
3,88502,OTSZ03,OT,CR
3,79020,OTSZ03,OT,CR
3,88503,OTSZ03,OT,CR
3,88505,OTSZ03,OT,CR
3,88506,OTSZ03,OT,CR
3,88507,OTSZ03,OT,CR
3,88508,OTSZ03,OT,CR
3,88509,OTSZ03,OT,CR
3,89669,OTSZ03,OT,CR
3,89593,OTSZ03,OT,CR
3,88511,OTSZ03,OT,CR
3,88514,OTSZ03,OT,CR
3,88516,OTSZ03,OT,CR
3,88518,OTSZ03,OT,CR
3,89542,OTSZ03,OT,CR
3,89543,OTSZ03,OT,CR
3,88520,OTSZ03,OT,CR
3,69611,OTSZ03,OT,CR
3,68720,OTSZ03,OT,CR
3,69920,OTSZ03,OT,CR
3,69921,OTSZ03,OT,CR
3,68574,OTSZ03,OT,CR
3,69922,OTSZ03,OT,CR
3,69923,OTSZ03,OT,CR
3,68575,OTSZ03,OT,CR
3,69924,OTSZ03,OT,CR
3,68576,OTSZ03,OT,CR
3,69927,OTSZ03,OT,CR
3,68577,OTSZ03,OT,CR
3,69928,OTSZ03,OT,CR
3,69929,OTSZ03,OT,CR
3,68578,OTSZ03,OT,CR
3,69691,OTSZ03,OT,CR
3,69616,OTSZ03,OT,CR
3,69930,OTSZ03,OT,CR
3,68579,OTSZ03,OT,CR
3,68580,OTSZ03,OT,CR
3,69932,OTSZ03,OT,CR
3,68581,OTSZ03,OT,CR
3,68583,OTSZ03,OT,CR
3,69935,OTSZ03,OT,CR
3,68584,OTSZ03,OT,CR
3,68585,OTSZ03,OT,CR
3,68589,OTSZ03,OT,CR
3,68591,OTSZ03,OT,CR
3,68592,OTSZ03,OT,CR
3,68593,OTSZ03,OT,CR
3,68595,OTSZ03,OT,CR
3,68597,OTSZ03,OT,CR
3,69693,OTSZ03,OT,CR
3,68598,OTSZ03,OT,CR
3,68599,OTSZ03,OT,CR
3,68600,OTSZ03,OT,CR
3,68601,OTSZ03,OT,CR
3,68733,OTSZ03,OT,CR
3,68607,OTSZ03,OT,CR
3,69695,OTSZ03,OT,CR
3,69617,OTSZ03,OT,CR
3,69324,OTSZ03,OT,CR
3,68734,OTSZ03,OT,CR
3,68609,OTSZ03,OT,CR
3,68610,OTSZ03,OT,CR
3,68611,OTSZ03,OT,CR
3,68612,OTSZ03,OT,CR
3,68614,OTSZ03,OT,CR
3,69696,OTSZ03,OT,CR
3,68735,OTSZ03,OT,CR
3,68615,OTSZ03,OT,CR
3,68616,OTSZ03,OT,CR
3,68617,OTSZ03,OT,CR
3,68618,OTSZ03,OT,CR
3,68620,OTSZ03,OT,CR
3,69618,OTSZ03,OT,CR
3,68736,OTSZ03,OT,CR
3,68621,OTSZ03,OT,CR
3,68622,OTSZ03,OT,CR
3,68626,OTSZ03,OT,CR
3,68627,OTSZ03,OT,CR
3,68628,OTSZ03,OT,CR
3,68629,OTSZ03,OT,CR
3,68630,OTSZ03,OT,CR
3,69699,OTSZ03,OT,CR
3,69619,OTSZ03,OT,CR
3,68634,OTSZ03,OT,CR
3,68637,OTSZ03,OT,CR
3,69043,OTSZ03,OT,CR
3,69855,OTSZ03,OT,CR
3,69700,OTSZ03,OT,CR
3,68638,OTSZ03,OT,CR
3,58752,OTSZ03,OT,CR
3,68640,OTSZ03,OT,CR
3,58754,OTSZ03,OT,CR
3,68641,OTSZ03,OT,CR
3,58756,OTSZ03,OT,CR
3,68642,OTSZ03,OT,CR
3,58758,OTSZ03,OT,CR
3,69701,OTSZ03,OT,CR
3,68643,OTSZ03,OT,CR
3,58760,OTSZ03,OT,CR
3,58762,OTSZ03,OT,CR
3,58764,OTSZ03,OT,CR
3,58766,OTSZ03,OT,CR
3,58768,OTSZ03,OT,CR
3,69857,OTSZ03,OT,CR
3,69702,OTSZ03,OT,CR
3,58770,OTSZ03,OT,CR
3,58776,OTSZ03,OT,CR
3,58778,OTSZ03,OT,CR
3,69858,OTSZ03,OT,CR
3,69703,OTSZ03,OT,CR
3,69621,OTSZ03,OT,CR
3,58780,OTSZ03,OT,CR
3,58782,OTSZ03,OT,CR
3,58784,OTSZ03,OT,CR
3,58786,OTSZ03,OT,CR
3,69704,OTSZ03,OT,CR
3,58790,OTSZ03,OT,CR
3,58792,OTSZ03,OT,CR
3,58794,OTSZ03,OT,CR
3,69705,OTSZ03,OT,CR
3,69622,OTSZ03,OT,CR
3,69412,OTSZ03,OT,CR
3,69329,OTSZ03,OT,CR
3,58800,OTSZ03,OT,CR
3,58804,OTSZ03,OT,CR
3,58806,OTSZ03,OT,CR
3,58808,OTSZ03,OT,CR
3,69706,OTSZ03,OT,CR
3,58810,OTSZ03,OT,CR
3,58812,OTSZ03,OT,CR
3,58814,OTSZ03,OT,CR
3,58818,OTSZ03,OT,CR
3,69707,OTSZ03,OT,CR
3,69330,OTSZ03,OT,CR
3,58820,OTSZ03,OT,CR
3,58826,OTSZ03,OT,CR
3,58828,OTSZ03,OT,CR
3,69708,OTSZ03,OT,CR
3,58833,OTSZ03,OT,CR
3,58834,OTSZ03,OT,CR
3,58835,OTSZ03,OT,CR
3,69624,OTSZ03,OT,CR
3,69414,OTSZ03,OT,CR
3,69331,OTSZ03,OT,CR
3,68738,OTSZ03,OT,CR
3,58837,OTSZ03,OT,CR
3,58838,OTSZ03,OT,CR
3,58839,OTSZ03,OT,CR
3,69785,OTSZ03,OT,CR
3,68722,OTSZ03,OT,CR
3,69710,OTSZ03,OT,CR
3,68739,OTSZ03,OT,CR
3,69711,OTSZ03,OT,CR
3,69332,OTSZ03,OT,CR
3,69713,OTSZ03,OT,CR
3,69415,OTSZ03,OT,CR
3,69714,OTSZ03,OT,CR
3,69334,OTSZ03,OT,CR
3,69418,OTSZ03,OT,CR
3,69865,OTSZ03,OT,CR
3,68723,OTSZ03,OT,CR
3,69866,OTSZ03,OT,CR
3,69419,OTSZ03,OT,CR
3,69867,OTSZ03,OT,CR
3,69868,OTSZ03,OT,CR
3,69420,OTSZ03,OT,CR
3,69869,OTSZ03,OT,CR
3,69870,OTSZ03,OT,CR
3,69422,OTSZ03,OT,CR
3,69423,OTSZ03,OT,CR
3,69874,OTSZ03,OT,CR
3,69875,OTSZ03,OT,CR
3,69613,OTSZ03,OT,CR
3,68724,OTSZ03,OT,CR
3,69876,OTSZ03,OT,CR
3,69877,OTSZ03,OT,CR
3,69878,OTSZ03,OT,CR
3,69879,OTSZ03,OT,CR
3,69880,OTSZ03,OT,CR
3,69431,OTSZ03,OT,CR
3,69881,OTSZ03,OT,CR
3,69432,OTSZ03,OT,CR
3,69433,OTSZ03,OT,CR
3,69688,OTSZ03,OT,CR
3,69436,OTSZ03,OT,CR
3,69437,OTSZ03,OT,CR
3,69438,OTSZ03,OT,CR
3,69439,OTSZ03,OT,CR
3,69887,OTSZ03,OT,CR
3,69442,OTSZ03,OT,CR
3,69888,OTSZ03,OT,CR
3,69689,OTSZ03,OT,CR
3,69614,OTSZ03,OT,CR
3,69889,OTSZ03,OT,CR
3,69443,OTSZ03,OT,CR
3,69890,OTSZ03,OT,CR
3,69891,OTSZ03,OT,CR
3,69892,OTSZ03,OT,CR
3,69893,OTSZ03,OT,CR
3,69894,OTSZ03,OT,CR
3,69895,OTSZ03,OT,CR
3,69896,OTSZ03,OT,CR
3,69897,OTSZ03,OT,CR
3,69898,OTSZ03,OT,CR
3,69448,OTSZ03,OT,CR
3,69901,OTSZ03,OT,CR
3,69450,OTSZ03,OT,CR
3,69902,OTSZ03,OT,CR
3,69451,OTSZ03,OT,CR
3,69903,OTSZ03,OT,CR
3,69452,OTSZ03,OT,CR
3,69904,OTSZ03,OT,CR
3,69905,OTSZ03,OT,CR
3,69454,OTSZ03,OT,CR
3,69906,OTSZ03,OT,CR
3,69907,OTSZ03,OT,CR
3,69456,OTSZ03,OT,CR
3,69908,OTSZ03,OT,CR
3,69615,OTSZ03,OT,CR
3,68728,OTSZ03,OT,CR
3,69909,OTSZ03,OT,CR
3,69458,OTSZ03,OT,CR
3,69459,OTSZ03,OT,CR
3,69911,OTSZ03,OT,CR
3,69460,OTSZ03,OT,CR
3,69913,OTSZ03,OT,CR
3,69461,OTSZ03,OT,CR
3,69914,OTSZ03,OT,CR
3,69462,OTSZ03,OT,CR
3,69915,OTSZ03,OT,CR
3,69463,OTSZ03,OT,CR
3,69916,OTSZ03,OT,CR
3,69917,OTSZ03,OT,CR
3,69918,OTSZ03,OT,CR
3,69467,OTSZ03,OT,CR
3,69919,OTSZ03,OT,CR
3,58340,OTSZ03,OT,CR
3,49966,OTSZ03,OT,CR
3,49957,OTSZ03,OT,CR
3,69784,OTSZ03,OT,CR
3,89587,OTSZ03,OT,CR
3,88437,OTSZ03,OT,CR
3,88321,OTSZ03,OT,CR
3,69789,OTSZ03,OT,CR
3,89774,OTSZ03,OT,CR
3,88524,OTSZ03,OT,CR
3,69926,OTSZ03,OT,CR
3,88525,OTSZ03,OT,CR
3,68582,OTSZ03,OT,CR
3,88529,OTSZ03,OT,CR
3,88854,OTSZ03,OT,CR
3,68587,OTSZ03,OT,CR
3,69692,OTSZ03,OT,CR
3,68590,OTSZ03,OT,CR
3,88856,OTSZ03,OT,CR
3,88533,OTSZ03,OT,CR
3,68594,OTSZ03,OT,CR
3,68596,OTSZ03,OT,CR
3,88535,OTSZ03,OT,CR
3,88865,OTSZ03,OT,CR
3,68605,OTSZ03,OT,CR
3,89598,OTSZ03,OT,CR
3,89481,OTSZ03,OT,CR
3,89124,OTSZ03,OT,CR
3,88989,OTSZ03,OT,CR
3,59497,OTSZ03,OT,CR
3,68624,OTSZ03,OT,CR
3,69698,OTSZ03,OT,CR
3,89832,OTSZ03,OT,CR
3,59498,OTSZ03,OT,CR
3,88441,OTSZ03,OT,CR
3,89485,OTSZ03,OT,CR
3,49956,OTSZ03,OT,CR
3,69619,OTSZ03,OT,CR
3,85101,OTSZ03,OT,CR
3,85201,OTSZ03,OT,CR
3,85301,OTSZ03,OT,CR
3,85401,OTSZ03,OT,CR
3,85501,OTSZ03,OT,CR
3,85601,OTSZ03,OT,CR
3,89662,OTSZ03,OT,CR
3,89588,OTSZ03,OT,CR
3,68721,OTSZ03,OT,CR
3,82002,OTSZ03,OT,CR
3,89692,OTSZ03,OT,CR
3,79312,OTSZ03,OT,CR
3,69856,OTSZ03,OT,CR
3,69620,OTSZ03,OT,CR
3,88444,OTSZ03,OT,CR
3,58774,OTSZ03,OT,CR
3,89837,OTSZ03,OT,CR
3,58788,OTSZ03,OT,CR
3,58793,OTSZ03,OT,CR
3,58796,OTSZ03,OT,CR
3,58798,OTSZ03,OT,CR
3,79315,OTSZ03,OT,CR
3,58336,OTSZ03,OT,CR
3,58815,OTSZ03,OT,CR
3,88746,OTSZ03,OT,CR
3,69623,OTSZ03,OT,CR
3,88994,OTSZ03,OT,CR
3,89610,OTSZ03,OT,CR
3,68737,OTSZ03,OT,CR
3,58831,OTSZ03,OT,CR
3,88754,OTSZ03,OT,CR
3,58832,OTSZ03,OT,CR
3,69709,OTSZ03,OT,CR
3,81003,OTSZ03,OT,CR
3,58945,OTSZ03,OT,CR
3,89496,OTSZ03,OT,CR
3,78972,OTSZ03,OT,CR
3,80333,OTSZ03,OT,CR
3,80334,OTSZ03,OT,CR
3,50335,OTSZ03,OT,CR
3,50336,OTSZ03,OT,CR
3,89498,OTSZ03,OT,CR
3,89501,OTSZ03,OT,CR
3,59197,OTSZ03,OT,CR
3,59029,OTSZ03,OT,CR
3,89003,OTSZ03,OT,CR
3,78981,OTSZ03,OT,CR
3,89856,OTSZ03,OT,CR
3,69421,OTSZ03,OT,CR
3,89508,OTSZ03,OT,CR
3,78983,OTSZ03,OT,CR
3,89509,OTSZ03,OT,CR
3,88826,OTSZ03,OT,CR
3,78984,OTSZ03,OT,CR
3,89858,OTSZ03,OT,CR
3,58345,OTSZ03,OT,CR
3,69873,OTSZ03,OT,CR
3,89685,OTSZ03,OT,CR
3,89511,OTSZ03,OT,CR
3,88827,OTSZ03,OT,CR
3,88468,OTSZ03,OT,CR
3,58592,OTSZ03,OT,CR
3,89006,OTSZ03,OT,CR
3,89152,OTSZ03,OT,CR
3,59526,OTSZ03,OT,CR
3,69426,OTSZ03,OT,CR
3,59527,OTSZ03,OT,CR
3,58594,OTSZ03,OT,CR
3,89591,OTSZ03,OT,CR
3,81005,OTSZ03,OT,CR
3,89154,OTSZ03,OT,CR
3,59528,OTSZ03,OT,CR
3,78990,OTSZ03,OT,CR
3,69429,OTSZ03,OT,CR
3,58348,OTSZ03,OT,CR
3,88474,OTSZ03,OT,CR
3,89520,OTSZ03,OT,CR
3,58961,OTSZ03,OT,CR
3,88477,OTSZ03,OT,CR
3,78995,OTSZ03,OT,CR
3,89755,OTSZ03,OT,CR
3,88478,OTSZ03,OT,CR
3,58602,OTSZ03,OT,CR
3,89522,OTSZ03,OT,CR
3,89523,OTSZ03,OT,CR
3,59218,OTSZ03,OT,CR
3,89592,OTSZ03,OT,CR
3,81006,OTSZ03,OT,CR
3,69435,OTSZ03,OT,CR
3,89524,OTSZ03,OT,CR
3,88483,OTSZ03,OT,CR
3,59223,OTSZ03,OT,CR
3,59226,OTSZ03,OT,CR
3,88488,OTSZ03,OT,CR
3,79006,OTSZ03,OT,CR
3,79008,OTSZ03,OT,CR
3,69320,OTSZ03,OT,CR
3,81007,OTSZ03,OT,CR
3,88262,OTSZ03,OT,CR
3,79010,OTSZ03,OT,CR
3,58969,OTSZ03,OT,CR
3,89532,OTSZ03,OT,CR
3,89167,OTSZ03,OT,CR
3,59232,OTSZ03,OT,CR
3,88496,OTSZ03,OT,CR
3,69446,OTSZ03,OT,CR
3,58971,OTSZ03,OT,CR
3,88497,OTSZ03,OT,CR
3,88903,OTSZ03,OT,CR
3,88498,OTSZ03,OT,CR
3,88500,OTSZ03,OT,CR
3,80008,OTSZ03,OT,CR
3,88501,OTSZ03,OT,CR
3,69449,OTSZ03,OT,CR
3,88504,OTSZ03,OT,CR
3,88846,OTSZ03,OT,CR
3,69905,OTSZ03,OT,CR
3,69455,OTSZ03,OT,CR
3,69457,OTSZ03,OT,CR
3,88849,OTSZ03,OT,CR
3,58327,OTSZ03,OT,CR
3,59489,OTSZ03,OT,CR
3,88512,OTSZ03,OT,CR
3,88513,OTSZ03,OT,CR
3,88515,OTSZ03,OT,CR
3,88808,OTSZ03,OT,CR
3,59523,OTSZ03,OT,CR
3,59521,OTSZ03,OT,CR
3,68631,OTSZ03,OT,CR
3,88521,OTSZ03,OT,CR
3,88522,OTSZ03,OT,CR
3,69921,OTSZ03,OT,CR
3,68574,OTSZ03,OT,CR
3,88524,OTSZ03,OT,CR
3,69927,OTSZ03,OT,CR
3,89594,OTSZ03,OT,CR
3,69251,OTSZ03,OT,CR
3,89264,OTSZ03,OT,CR
3,59013,OTSZ03,OT,CR
3,69789,OTSZ03,OT,CR
3,88386,OTSZ03,OT,CR
3,69931,OTSZ03,OT,CR
3,69934,OTSZ03,OT,CR
3,88852,OTSZ03,OT,CR
3,68586,OTSZ03,OT,CR
3,88531,OTSZ03,OT,CR
3,68587,OTSZ03,OT,CR
3,69405,OTSZ03,OT,CR
3,69322,OTSZ03,OT,CR
3,88809,OTSZ03,OT,CR
3,68730,OTSZ03,OT,CR
3,58560,OTSZ03,OT,CR
3,88326,OTSZ03,OT,CR
3,68592,OTSZ03,OT,CR
3,88534,OTSZ03,OT,CR
3,49956,OTSZ03,OT,CR
3,68596,OTSZ03,OT,CR
3,88535,OTSZ03,OT,CR
3,88264,OTSZ03,OT,CR
3,89119,OTSZ03,OT,CR
3,68599,OTSZ03,OT,CR
3,88863,OTSZ03,OT,CR
3,68601,OTSZ03,OT,CR
3,69406,OTSZ03,OT,CR
3,89597,OTSZ03,OT,CR
3,69323,OTSZ03,OT,CR
3,59493,OTSZ03,OT,CR
3,58561,OTSZ03,OT,CR
3,58467,OTSZ03,OT,CR
3,58467,OTSZ03,OT,CR
3,88869,OTSZ03,OT,CR
3,88873,OTSZ03,OT,CR
3,68605,OTSZ03,OT,CR
3,88875,OTSZ03,OT,CR
3,88877,OTSZ03,OT,CR
3,58330,OTSZ03,OT,CR
3,58928,OTSZ03,OT,CR
3,88879,OTSZ03,OT,CR
3,68612,OTSZ03,OT,CR
3,89598,OTSZ03,OT,CR
3,89122,OTSZ03,OT,CR
3,88811,OTSZ03,OT,CR
3,58562,OTSZ03,OT,CR
3,69617,OTSZ03,OT,CR
3,68734,OTSZ03,OT,CR
3,68615,OTSZ03,OT,CR
3,68615,OTSZ03,OT,CR
3,68617,OTSZ03,OT,CR
3,69696,OTSZ03,OT,CR
3,89482,OTSZ03,OT,CR
3,88439,OTSZ03,OT,CR
3,68621,OTSZ03,OT,CR
3,68622,OTSZ03,OT,CR
3,68624,OTSZ03,OT,CR
3,68625,OTSZ03,OT,CR
3,68625,OTSZ03,OT,CR
3,68627,OTSZ03,OT,CR
3,69618,OTSZ03,OT,CR
3,89483,OTSZ03,OT,CR
3,69325,OTSZ03,OT,CR
3,89134,OTSZ03,OT,CR
3,88812,OTSZ03,OT,CR
3,89831,OTSZ03,OT,CR
3,58931,OTSZ03,OT,CR
3,88440,OTSZ03,OT,CR
3,68628,OTSZ03,OT,CR
3,68629,OTSZ03,OT,CR
3,59419,OTSZ03,OT,CR
3,68632,OTSZ03,OT,CR
3,68633,OTSZ03,OT,CR
3,59422,OTSZ03,OT,CR
3,89832,OTSZ03,OT,CR
3,58932,OTSZ03,OT,CR
3,88390,OTSZ03,OT,CR
3,58332,OTSZ03,OT,CR
3,89125,OTSZ03,OT,CR
3,79527,OTSZ03,OT,CR
3,59017,OTSZ03,OT,CR
3,68975,OTSZ03,OT,CR
3,68975,OTSZ03,OT,CR
3,68635,OTSZ03,OT,CR
3,58747,OTSZ03,OT,CR
3,58748,OTSZ03,OT,CR
3,89485,OTSZ03,OT,CR
3,88813,OTSZ03,OT,CR
3,58933,OTSZ03,OT,CR
3,69619,OTSZ03,OT,CR
3,89833,OTSZ03,OT,CR
3,89126,OTSZ03,OT,CR
3,89109,OTSZ03,OT,CR
3,69400,OTSZ03,OT,CR
3,68638,OTSZ03,OT,CR
3,68638,OTSZ03,OT,CR
3,59428,OTSZ03,OT,CR
3,58750,OTSZ03,OT,CR
3,58751,OTSZ03,OT,CR
3,68639,OTSZ03,OT,CR
3,68640,OTSZ03,OT,CR
3,59430,OTSZ03,OT,CR
3,68641,OTSZ03,OT,CR
3,59018,OTSZ03,OT,CR
3,88443,OTSZ03,OT,CR
3,58565,OTSZ03,OT,CR
3,69855,OTSZ03,OT,CR
3,69256,OTSZ03,OT,CR
3,88391,OTSZ03,OT,CR
3,58333,OTSZ03,OT,CR
3,69856,OTSZ03,OT,CR
3,69620,OTSZ03,OT,CR
3,69327,OTSZ03,OT,CR
3,59501,OTSZ03,OT,CR
3,68978,OTSZ03,OT,CR
3,69702,OTSZ03,OT,CR
3,59502,OTSZ03,OT,CR
3,58567,OTSZ03,OT,CR
3,69328,OTSZ03,OT,CR
3,89130,OTSZ03,OT,CR
3,88815,OTSZ03,OT,CR
3,59439,OTSZ03,OT,CR
3,58796,OTSZ03,OT,CR
3,69705,OTSZ03,OT,CR
3,69412,OTSZ03,OT,CR
3,89132,OTSZ03,OT,CR
3,88816,OTSZ03,OT,CR
3,58939,OTSZ03,OT,CR
3,58570,OTSZ03,OT,CR
3,69622,OTSZ03,OT,CR
3,69412,OTSZ03,OT,CR
3,58813,OTSZ03,OT,CR
3,58814,OTSZ03,OT,CR
3,88745,OTSZ03,OT,CR
3,58815,OTSZ03,OT,CR
3,58817,OTSZ03,OT,CR
3,58818,OTSZ03,OT,CR
3,89133,OTSZ03,OT,CR
3,58571,OTSZ03,OT,CR
3,58819,OTSZ03,OT,CR
3,88749,OTSZ03,OT,CR
3,58823,OTSZ03,OT,CR
3,58825,OTSZ03,OT,CR
3,69330,OTSZ03,OT,CR
3,59505,OTSZ03,OT,CR
3,88817,OTSZ03,OT,CR
3,58941,OTSZ03,OT,CR
3,69413,OTSZ03,OT,CR
3,88995,OTSZ03,OT,CR
3,58831,OTSZ03,OT,CR
3,58832,OTSZ03,OT,CR
3,58833,OTSZ03,OT,CR
3,89135,OTSZ03,OT,CR
3,59506,OTSZ03,OT,CR
3,68737,OTSZ03,OT,CR
3,69708,OTSZ03,OT,CR
3,58573,OTSZ03,OT,CR
3,58837,OTSZ03,OT,CR
3,58839,OTSZ03,OT,CR
3,69414,OTSZ03,OT,CR
3,89136,OTSZ03,OT,CR
3,88996,OTSZ03,OT,CR
3,59507,OTSZ03,OT,CR
3,69414,OTSZ03,OT,CR
3,88996,OTSZ03,OT,CR
3,88335,OTSZ03,OT,CR
3,89110,OTSZ03,OT,CR
3,69043,OTSZ03,OT,CR
3,59483,OTSZ03,OT,CR
3,89662,OTSZ03,OT,CR
3,89110,OTSZ03,OT,CR
3,79519,OTSZ03,OT,CR
3,58944,OTSZ03,OT,CR
3,58575,OTSZ03,OT,CR
3,69710,OTSZ03,OT,CR
3,58338,OTSZ03,OT,CR
3,69711,OTSZ03,OT,CR
3,59509,OTSZ03,OT,CR
3,89496,OTSZ03,OT,CR
3,89139,OTSZ03,OT,CR
3,59510,OTSZ03,OT,CR
3,78972,OTSZ03,OT,CR
3,89498,OTSZ03,OT,CR
3,59026,OTSZ03,OT,CR
3,59194,OTSZ03,OT,CR
3,88458,OTSZ03,OT,CR
3,89142,OTSZ03,OT,CR
3,59513,OTSZ03,OT,CR
3,89674,OTSZ03,OT,CR
3,59514,OTSZ03,OT,CR
3,89143,OTSZ03,OT,CR
3,59514,OTSZ03,OT,CR
3,69715,OTSZ03,OT,CR
3,89001,OTSZ03,OT,CR
3,88822,OTSZ03,OT,CR
3,69335,OTSZ03,OT,CR
3,89001,OTSZ03,OT,CR
3,59515,OTSZ03,OT,CR
3,59196,OTSZ03,OT,CR
3,69335,OTSZ03,OT,CR
3,88460,OTSZ03,OT,CR
3,89676,OTSZ03,OT,CR
3,59516,OTSZ03,OT,CR
3,59028,OTSZ03,OT,CR
3,88461,OTSZ03,OT,CR
3,78977,OTSZ03,OT,CR
3,69864,OTSZ03,OT,CR
3,59516,OTSZ03,OT,CR
3,78977,OTSZ03,OT,CR
3,89676,OTSZ03,OT,CR
3,89677,OTSZ03,OT,CR
3,89503,OTSZ03,OT,CR
3,89145,OTSZ03,OT,CR
3,69785,OTSZ03,OT,CR
3,69401,OTSZ03,OT,CR
3,69044,OTSZ03,OT,CR
3,89111,OTSZ03,OT,CR
3,69044,OTSZ03,OT,CR
3,68722,OTSZ03,OT,CR
3,88381,OTSZ03,OT,CR
3,69866,OTSZ03,OT,CR
3,69419,OTSZ03,OT,CR
3,88824,OTSZ03,OT,CR
3,69717,OTSZ03,OT,CR
3,89146,OTSZ03,OT,CR
3,59519,OTSZ03,OT,CR
3,88824,OTSZ03,OT,CR
3,69867,OTSZ03,OT,CR
3,69420,OTSZ03,OT,CR
3,69869,OTSZ03,OT,CR
3,89147,OTSZ03,OT,CR
3,89004,OTSZ03,OT,CR
3,88464,OTSZ03,OT,CR
3,69718,OTSZ03,OT,CR
3,69870,OTSZ03,OT,CR
3,69421,OTSZ03,OT,CR
3,89508,OTSZ03,OT,CR
3,58955,OTSZ03,OT,CR
3,69422,OTSZ03,OT,CR
3,88826,OTSZ03,OT,CR
3,89149,OTSZ03,OT,CR
3,69423,OTSZ03,OT,CR
3,89858,OTSZ03,OT,CR
3,58591,OTSZ03,OT,CR
3,59206,OTSZ03,OT,CR
3,88468,OTSZ03,OT,CR
3,89859,OTSZ03,OT,CR
3,69425,OTSZ03,OT,CR
3,58593,OTSZ03,OT,CR
3,89007,OTSZ03,OT,CR
3,58594,OTSZ03,OT,CR
3,69426,OTSZ03,OT,CR
3,89261,OTSZ03,OT,CR
3,89112,OTSZ03,OT,CR
3,58918,OTSZ03,OT,CR
3,88382,OTSZ03,OT,CR
3,69786,OTSZ03,OT,CR
3,89818,OTSZ03,OT,CR
3,89664,OTSZ03,OT,CR
3,89112,OTSZ03,OT,CR
3,58918,OTSZ03,OT,CR
3,69427,OTSZ03,OT,CR
3,59209,OTSZ03,OT,CR
3,88471,OTSZ03,OT,CR
3,58595,OTSZ03,OT,CR
3,69427,OTSZ03,OT,CR
3,58958,OTSZ03,OT,CR
3,58595,OTSZ03,OT,CR
3,69877,OTSZ03,OT,CR
3,89008,OTSZ03,OT,CR
3,88829,OTSZ03,OT,CR
3,88472,OTSZ03,OT,CR
3,58596,OTSZ03,OT,CR
3,88829,OTSZ03,OT,CR
3,58596,OTSZ03,OT,CR
3,88473,OTSZ03,OT,CR
3,58597,OTSZ03,OT,CR
3,69429,OTSZ03,OT,CR
3,69879,OTSZ03,OT,CR
3,69430,OTSZ03,OT,CR
3,88475,OTSZ03,OT,CR
3,69431,OTSZ03,OT,CR
3,58599,OTSZ03,OT,CR
3,69881,OTSZ03,OT,CR
3,88892,OTSZ03,OT,CR
